id_equipamento,data,turno,equipe,inicio,fim,duracao_h,status,codigo,categoria,descricao
DRILL-0001,2023-01-04,Diurno,A,2023-01-04T06:00:00Z,2023-01-04T08:08:13Z,2.1173165489289287,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-04,Diurno,A,2023-01-04T08:08:13Z,2023-01-04T18:00:00Z,9.788169924205551,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-04,Tarde,B,2023-01-04T18:00:00Z,2023-01-05T00:00:00Z,5.999321941779926,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-05,Noturno,B,2023-01-05T00:00:00Z,2023-01-05T00:33:04Z,0.5462862709487478,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-05,Noturno,B,2023-01-05T00:33:04Z,2023-01-05T06:00:00Z,5.461704262147058,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-05,Diurno,A,2023-01-05T06:00:00Z,2023-01-05T06:45:30Z,0.7582065541200961,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-05,Diurno,A,2023-01-05T06:45:30Z,2023-01-05T06:45:33Z,8.321863925317303e-4,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-05,Diurno,A,2023-01-05T06:45:33Z,2023-01-05T09:00:03Z,2.236650025338167,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-05,Diurno,A,2023-01-05T09:00:03Z,2023-01-05T09:34:08Z,0.5711392359644459,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-05,Diurno,A,2023-01-05T09:34:08Z,2023-01-05T14:07:55Z,4.539053166643385,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-05,Diurno,A,2023-01-05T14:07:55Z,2023-01-05T18:00:00Z,3.855213425319396,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-05,Tarde,B,2023-01-05T18:00:00Z,2023-01-05T18:37:13Z,0.6178614692423816,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-05,Tarde,B,2023-01-05T18:37:13Z,2023-01-06T00:00:00Z,5.401876480853737,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-06,Noturno,B,2023-01-06T00:00:00Z,2023-01-06T00:53:17Z,0.8876258179530605,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-06,Noturno,B,2023-01-06T00:53:17Z,2023-01-06T06:00:00Z,5.115873296290589,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-06,Diurno,C,2023-01-06T06:00:00Z,2023-01-06T07:26:02Z,1.4385127531400363,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-06,Diurno,C,2023-01-06T07:26:02Z,2023-01-06T18:00:00Z,10.628308050230775,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-06,Tarde,D,2023-01-06T18:00:00Z,2023-01-06T19:08:07Z,1.1366996740585864,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-06,Tarde,D,2023-01-06T19:08:07Z,2023-01-07T00:00:00Z,4.833538808408792,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-07,Noturno,D,2023-01-07T00:00:00Z,2023-01-07T00:08:14Z,0.13841565632641883,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-07,Noturno,D,2023-01-07T00:08:14Z,2023-01-07T06:00:00Z,5.908972773767673,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-07,Diurno,C,2023-01-07T06:00:00Z,2023-01-07T06:51:43Z,0.8657986230264184,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-07,Diurno,C,2023-01-07T06:51:43Z,2023-01-07T07:31:09Z,0.6581093878998008,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-07,Diurno,C,2023-01-07T07:31:09Z,2023-01-07T17:22:26Z,9.773765927284167,Manutencao,9200,HMC,Hora Manut Corr
DRILL-0001,2023-01-07,Diurno,C,2023-01-07T17:22:26Z,2023-01-07T18:00:00Z,0.6267080734891868,Liberado,5936,HOI,Hora Ocio Inter
DRILL-0001,2023-01-07,Tarde,D,2023-01-07T18:00:00Z,2023-01-07T19:25:59Z,1.4241929270807965,Liberado,5936,HOI,Hora Ocio Inter
DRILL-0001,2023-01-07,Tarde,D,2023-01-07T19:25:59Z,2023-01-08T00:00:00Z,4.550802453139657,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Noturno,D,2023-01-08T00:00:00Z,2023-01-08T00:21:51Z,0.36394489779169675,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Noturno,D,2023-01-08T00:21:51Z,2023-01-08T06:00:00Z,5.683863284514868,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T06:00:00Z,2023-01-08T06:54:02Z,0.9044123852645513,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T06:54:02Z,2023-01-08T07:44:18Z,0.8353053668958031,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T07:44:18Z,2023-01-08T07:52:05Z,0.13096581379654945,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T07:52:05Z,2023-01-08T09:41:51Z,1.8432995432655819,Parada,5983,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T09:41:51Z,2023-01-08T10:47:30Z,1.0931779620166946,Parada,5986,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T10:47:30Z,2023-01-08T11:16:46Z,0.4838149269631857,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T11:16:46Z,2023-01-08T12:21:03Z,1.0667912926936665,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T12:21:03Z,2023-01-08T12:21:08Z,0.0013776607166251374,Parada,5904,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T12:21:08Z,2023-01-08T13:34:56Z,1.2361791151951533,Parada,5904,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T13:34:56Z,2023-01-08T14:32:11Z,0.9530170394218876,Parada,5943,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Diurno,C,2023-01-08T14:32:11Z,2023-01-08T18:00:00Z,3.4816918547054283,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Tarde,D,2023-01-08T18:00:00Z,2023-01-08T18:30:00Z,0.5031995606794953,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-08,Tarde,D,2023-01-08T18:30:00Z,2023-01-09T00:00:00Z,5.479477728616912,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-09,Noturno,D,2023-01-09T00:00:00Z,2023-01-09T00:45:07Z,0.745316726519408,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-09,Noturno,D,2023-01-09T00:45:07Z,2023-01-09T06:00:00Z,5.2968888577002256,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-09,Diurno,A,2023-01-09T06:00:00Z,2023-01-09T06:44:31Z,0.7470482709685612,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-09,Diurno,A,2023-01-09T06:44:31Z,2023-01-09T18:00:00Z,11.271643983824227,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-09,Tarde,B,2023-01-09T18:00:00Z,2023-01-09T19:55:08Z,1.9089523876940677,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-09,Tarde,B,2023-01-09T19:55:08Z,2023-01-09T20:17:45Z,0.3761431175225453,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-09,Tarde,B,2023-01-09T20:17:45Z,2023-01-10T00:00:00Z,3.6710317779709003,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Noturno,B,2023-01-10T00:00:00Z,2023-01-10T04:31:49Z,4.507422443617942,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Noturno,B,2023-01-10T04:31:49Z,2023-01-10T06:00:00Z,1.475605231886349,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Diurno,A,2023-01-10T06:00:00Z,2023-01-10T06:59:38Z,0.9988649606395359,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Diurno,A,2023-01-10T06:59:38Z,2023-01-10T11:29:38Z,4.525949943568557,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Diurno,A,2023-01-10T11:29:38Z,2023-01-10T11:57:53Z,0.4697484247404694,Parada,4907,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Diurno,A,2023-01-10T11:57:53Z,2023-01-10T15:54:21Z,3.952788691458598,Parada,5904,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Diurno,A,2023-01-10T15:54:21Z,2023-01-10T18:00:00Z,2.1136325358241486,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-10,Tarde,B,2023-01-10T18:00:00Z,2023-01-11T00:00:00Z,6.03401978068985,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Noturno,B,2023-01-11T00:00:00Z,2023-01-11T06:00:00Z,6.037271482190118,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Diurno,A,2023-01-11T06:00:00Z,2023-01-11T07:31:08Z,1.5236210862740927,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Diurno,A,2023-01-11T07:31:08Z,2023-01-11T07:54:58Z,0.3952376811006624,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-11,Diurno,A,2023-01-11T07:54:58Z,2023-01-11T08:25:11Z,0.502692131424033,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-11,Diurno,A,2023-01-11T08:25:11Z,2023-01-11T08:28:35Z,0.05630011889346254,Parada,5978,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Diurno,A,2023-01-11T08:28:35Z,2023-01-11T09:34:13Z,1.0912410321406192,Parada,5978,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Diurno,A,2023-01-11T09:34:13Z,2023-01-11T10:43:05Z,1.141968508121511,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-11,Diurno,A,2023-01-11T10:43:05Z,2023-01-11T18:00:00Z,7.2532729144680514,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Tarde,B,2023-01-11T18:00:00Z,2023-01-11T19:06:49Z,1.1109648023630907,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Tarde,B,2023-01-11T19:06:49Z,2023-01-11T19:27:10Z,0.34046737167670316,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-11,Tarde,B,2023-01-11T19:27:10Z,2023-01-12T00:00:00Z,4.584538509253283,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Noturno,B,2023-01-12T00:00:00Z,2023-01-12T00:11:20Z,0.18708752965694295,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Noturno,B,2023-01-12T00:11:20Z,2023-01-12T00:30:02Z,0.3112741693736675,Parada,5902,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Noturno,B,2023-01-12T00:30:02Z,2023-01-12T06:00:00Z,5.469480624347291,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T06:00:00Z,2023-01-12T06:42:19Z,0.7106428081674813,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T06:42:19Z,2023-01-12T07:26:25Z,0.7342636040807934,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T07:26:25Z,2023-01-12T07:27:05Z,0.011017050850567305,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T07:27:05Z,2023-01-12T07:38:12Z,0.18502418052541067,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T07:38:12Z,2023-01-12T08:53:07Z,1.2609850952708512,Parada,5983,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T08:53:07Z,2023-01-12T09:28:36Z,0.5868517232851668,Parada,5986,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T09:28:36Z,2023-01-12T09:44:15Z,0.2613315536794136,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T09:44:15Z,2023-01-12T09:54:30Z,0.170232723727182,Parada,5902,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T09:54:30Z,2023-01-12T10:32:26Z,0.6285237057683627,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T10:32:26Z,2023-01-12T11:01:24Z,0.4836088380310296,Parada,5902,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T11:01:24Z,2023-01-12T14:51:42Z,3.800018567007392,Liberado,5922,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Diurno,C,2023-01-12T14:51:42Z,2023-01-12T18:00:00Z,3.149587961919179,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-12,Tarde,D,2023-01-12T18:00:00Z,2023-01-12T18:24:49Z,0.41706003867275104,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-12,Tarde,D,2023-01-12T18:24:49Z,2023-01-12T19:11:12Z,0.7736585485560483,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-12,Tarde,D,2023-01-12T19:11:12Z,2023-01-13T00:00:00Z,4.824309574702444,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-13,Noturno,D,2023-01-13T00:00:00Z,2023-01-13T06:00:00Z,5.973096345020458,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-13,Diurno,C,2023-01-13T06:00:00Z,2023-01-13T06:53:12Z,0.8822896387180315,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-13,Diurno,C,2023-01-13T06:53:12Z,2023-01-13T18:00:00Z,11.138927216930377,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-13,Tarde,D,2023-01-13T18:00:00Z,2023-01-13T18:26:20Z,0.43523186027902794,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-13,Tarde,D,2023-01-13T18:26:20Z,2023-01-14T00:00:00Z,5.537571216393185,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-14,Noturno,D,2023-01-14T00:00:00Z,2023-01-14T00:18:50Z,0.314053945414722,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-14,Noturno,D,2023-01-14T00:18:50Z,2023-01-14T06:00:00Z,5.689274352197044,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-14,Diurno,C,2023-01-14T06:00:00Z,2023-01-14T06:59:58Z,0.9997557572330399,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-14,Diurno,C,2023-01-14T06:59:58Z,2023-01-14T18:00:00Z,11.026388242994958,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-14,Tarde,D,2023-01-14T18:00:00Z,2023-01-14T18:50:37Z,0.8508648745459879,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-14,Tarde,D,2023-01-14T18:50:37Z,2023-01-15T00:00:00Z,5.132069354410507,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Noturno,D,2023-01-15T00:00:00Z,2023-01-15T00:59:24Z,0.9939791801492682,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Noturno,D,2023-01-15T00:59:24Z,2023-01-15T06:00:00Z,4.962796207705512,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T06:00:00Z,2023-01-15T06:37:44Z,0.6289753273363433,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T06:37:44Z,2023-01-15T06:47:24Z,0.16180660151902382,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T06:47:24Z,2023-01-15T06:50:43Z,0.055097875080146415,Parada,5965,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T06:50:43Z,2023-01-15T08:06:26Z,1.2637892532060182,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T08:06:26Z,2023-01-15T08:09:08Z,0.044610048700729384,Parada,5947,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T08:09:08Z,2023-01-15T11:28:53Z,3.327002113622904,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T11:28:53Z,2023-01-15T12:03:59Z,0.5822677989932242,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Diurno,A,2023-01-15T12:03:59Z,2023-01-15T18:00:00Z,5.977169421640344,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Tarde,B,2023-01-15T18:00:00Z,2023-01-15T18:21:51Z,0.36709732139863777,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Tarde,B,2023-01-15T18:21:51Z,2023-01-15T18:31:08Z,0.15327424321733157,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-15,Tarde,B,2023-01-15T18:31:08Z,2023-01-16T00:00:00Z,5.528828936875352,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Noturno,B,2023-01-16T00:00:00Z,2023-01-17T00:00:00Z,24.068044228367505,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Noturno,B,2023-01-16T00:00:00Z,2023-01-16T06:00:00Z,5.982665322460234,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Diurno,A,2023-01-16T06:00:00Z,2023-01-16T06:31:14Z,0.5229858823297158,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Diurno,A,2023-01-16T06:31:14Z,2023-01-16T09:16:09Z,2.772971427257781,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Diurno,A,2023-01-16T09:16:09Z,2023-01-16T09:47:26Z,0.519726525944919,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-16,Diurno,A,2023-01-16T09:47:26Z,2023-01-16T12:42:00Z,2.92036253181988,Parada,5986,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Diurno,A,2023-01-16T12:42:00Z,2023-01-16T18:00:00Z,5.33497357384162,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Tarde,B,2023-01-16T18:00:00Z,2023-01-16T18:46:36Z,0.7816739890504939,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-16,Tarde,B,2023-01-16T18:46:36Z,2023-01-17T00:00:00Z,5.176690505942159,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-17,Noturno,B,2023-01-17T00:00:00Z,2023-01-18T00:00:00Z,24.219022227711974,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-17,Noturno,B,2023-01-17T00:00:00Z,2023-01-17T06:00:00Z,5.959717098595575,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-17,Diurno,A,2023-01-17T06:00:00Z,2023-01-17T07:31:58Z,1.53118983855002,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-17,Diurno,A,2023-01-17T07:31:58Z,2023-01-17T08:20:05Z,0.8016989220570877,Parada,4906,HTD,Hora Trab Diver
DRILL-0001,2023-01-17,Diurno,A,2023-01-17T08:20:05Z,2023-01-17T18:00:00Z,9.736479388027258,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-17,Tarde,B,2023-01-17T18:00:00Z,2023-01-17T18:58:38Z,0.9731034857211738,Apto,1911,HEF,Hora Efetiva
DRILL-0001,2023-01-17,Tarde,B,2023-01-17T18:58:38Z,2023-01-18T00:00:00Z,5.062465827330055,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-18,Noturno,B,2023-01-18T00:00:00Z,2023-01-18T06:00:00Z,6.028608830245211,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-18,Diurno,C,2023-01-18T06:00:00Z,2023-01-18T18:00:00Z,11.919071500394493,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-18,Tarde,D,2023-01-18T18:00:00Z,2023-01-18T18:51:53Z,0.8704147384232013,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-18,Tarde,D,2023-01-18T18:51:53Z,2023-01-19T00:00:00Z,5.109642097591993,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Noturno,D,2023-01-19T00:00:00Z,2023-01-19T00:22:01Z,0.37020838378115245,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Noturno,D,2023-01-19T00:22:01Z,2023-01-19T06:00:00Z,5.60325570178351,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Diurno,C,2023-01-19T06:00:00Z,2023-01-19T06:10:22Z,0.17276690051923246,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Diurno,C,2023-01-19T06:10:22Z,2023-01-19T17:50:59Z,11.791848280453275,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Diurno,C,2023-01-19T17:50:59Z,2023-01-19T18:00:00Z,0.1513469995483963,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Tarde,D,2023-01-19T18:00:00Z,2023-01-19T18:34:41Z,0.5726405623013024,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Tarde,D,2023-01-19T18:34:41Z,2023-01-19T18:36:54Z,0.03671256643773005,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-19,Tarde,D,2023-01-19T18:36:54Z,2023-01-20T00:00:00Z,5.433847628986858,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-20,Noturno,D,2023-01-20T00:00:00Z,2023-01-20T00:49:43Z,0.8296041839128075,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-20,Noturno,D,2023-01-20T00:49:43Z,2023-01-20T06:00:00Z,5.142184077013112,Parada,5982,HOI,Hora Ocio Inter
DRILL-0001,2023-01-20,Diurno,C,2023-01-20T06:00:00Z,2023-01-20T06:41:00Z,0.6826696787650387,Parada,5948,HOI,Hora Ocio Inter
DRILL-0001,2023-01-20,Diurno,C,2023-01-20T06:41:00Z,2023-01-20T18:00:00Z,11.21678051936766,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-20,Tarde,D,2023-01-20T18:00:00Z,2023-01-20T19:50:20Z,1.8356676853662097,Liberado,5928,HOI,Hora Ocio Inter
DRILL-0001,2023-01-20,Tarde,D,2023-01-20T19:50:20Z,2023-01-21T00:00:00Z,4.127502245734058,Parada,5982,HOI,Hora Ocio Inter
