id_equipamento,data,turno,equipe,inicio,fim,duracao_h,status,codigo,categoria,descricao
INFRA-0259,2023-01-05,Tarde,B,2023-01-05T18:00:00Z,2023-01-06T00:00:00Z,6.03612857479602,Liberado,5922,HOI,Hora Ocio Inter
INFRA-0259,2023-01-06,Noturno,B,2023-01-06T00:00:00Z,2023-01-06T06:00:00Z,6.002040920471773,Liberado,5922,HOI,Hora Ocio Inter
INFRA-0259,2023-01-06,Diurno,C,2023-01-06T06:00:00Z,2023-01-06T07:01:09Z,1.0142640325937655,Liberado,5922,HOI,Hora Ocio Inter
INFRA-0259,2023-01-06,Diurno,C,2023-01-06T07:01:09Z,2023-01-06T18:00:00Z,11.01582749065437,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-06,Tarde,D,2023-01-06T18:00:00Z,2023-01-07T00:00:00Z,5.951225805692374,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-07,Noturno,D,2023-01-07T00:00:00Z,2023-01-07T06:00:00Z,5.970536229377613,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-07,Diurno,C,2023-01-07T06:00:00Z,2023-01-07T18:00:00Z,11.885262056328356,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-07,Tarde,D,2023-01-07T18:00:00Z,2023-01-08T00:00:00Z,5.970661620050668,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-08,Noturno,D,2023-01-08T00:00:00Z,2023-01-08T06:00:00Z,5.951717117121443,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-08,Diurno,C,2023-01-08T06:00:00Z,2023-01-08T18:00:00Z,11.95528883093968,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-08,Tarde,D,2023-01-08T18:00:00Z,2023-01-09T00:00:00Z,6.021733700120821,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-09,Noturno,D,2023-01-09T00:00:00Z,2023-01-09T06:00:00Z,6.01513513740152,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-09,Diurno,A,2023-01-09T06:00:00Z,2023-01-09T18:00:00Z,11.919150330405682,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-09,Tarde,B,2023-01-09T18:00:00Z,2023-01-10T00:00:00Z,6.048356401668862,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-10,Noturno,B,2023-01-10T00:00:00Z,2023-01-10T06:00:00Z,5.996177632687614,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-10,Diurno,A,2023-01-10T06:00:00Z,2023-01-10T18:00:00Z,11.99819144172594,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-10,Tarde,B,2023-01-10T18:00:00Z,2023-01-11T00:00:00Z,5.963897230904549,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-11,Noturno,B,2023-01-11T00:00:00Z,2023-01-11T06:00:00Z,5.944725643135607,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-11,Diurno,A,2023-01-11T06:00:00Z,2023-01-11T18:00:00Z,12.091487525906416,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-11,Tarde,B,2023-01-11T18:00:00Z,2023-01-12T00:00:00Z,5.952237097425386,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-12,Noturno,B,2023-01-12T00:00:00Z,2023-01-12T06:00:00Z,5.980476659461856,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-12,Diurno,C,2023-01-12T06:00:00Z,2023-01-12T18:00:00Z,11.887051984593272,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-12,Tarde,D,2023-01-12T18:00:00Z,2023-01-13T00:00:00Z,6.052157143922522,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-13,Noturno,D,2023-01-13T00:00:00Z,2023-01-13T06:00:00Z,6.005168007044121,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-13,Diurno,C,2023-01-13T06:00:00Z,2023-01-13T18:00:00Z,12.073566311951726,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-13,Tarde,D,2023-01-13T18:00:00Z,2023-01-14T00:00:00Z,6.016392689505592,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-14,Noturno,D,2023-01-14T00:00:00Z,2023-01-14T06:00:00Z,5.954711407860741,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-14,Diurno,C,2023-01-14T06:00:00Z,2023-01-14T18:00:00Z,12.111217657830567,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-14,Tarde,D,2023-01-14T18:00:00Z,2023-01-15T00:00:00Z,5.9440464403107764,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-15,Noturno,D,2023-01-15T00:00:00Z,2023-01-15T06:00:00Z,6.043881431166083,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-15,Diurno,A,2023-01-15T06:00:00Z,2023-01-15T18:00:00Z,11.938978673424572,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-15,Tarde,B,2023-01-15T18:00:00Z,2023-01-16T00:00:00Z,6.0470897720474746,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-16,Noturno,B,2023-01-16T00:00:00Z,2023-01-16T06:00:00Z,6.0157681389804925,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-16,Diurno,A,2023-01-16T06:00:00Z,2023-01-16T18:00:00Z,11.993259088564665,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-16,Tarde,B,2023-01-16T18:00:00Z,2023-01-17T00:00:00Z,6.001339297788217,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-17,Noturno,B,2023-01-17T00:00:00Z,2023-01-17T06:00:00Z,6.047582940040156,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-17,Diurno,A,2023-01-17T06:00:00Z,2023-01-17T18:00:00Z,12.024962567668407,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-17,Tarde,B,2023-01-17T18:00:00Z,2023-01-18T00:00:00Z,6.055909714736044,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-18,Noturno,B,2023-01-18T00:00:00Z,2023-01-18T06:00:00Z,5.993085802523419,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-18,Diurno,C,2023-01-18T06:00:00Z,2023-01-18T18:00:00Z,11.890956790298223,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-18,Tarde,D,2023-01-18T18:00:00Z,2023-01-19T00:00:00Z,5.96361694900319,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-19,Noturno,D,2023-01-19T00:00:00Z,2023-01-19T06:00:00Z,6.056087099248543,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-19,Diurno,C,2023-01-19T06:00:00Z,2023-01-19T18:00:00Z,11.980688989497722,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-19,Tarde,D,2023-01-19T18:00:00Z,2023-01-20T00:00:00Z,5.988069628709927,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-20,Noturno,D,2023-01-20T00:00:00Z,2023-01-20T06:00:00Z,6.0451846362836665,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-20,Diurno,C,2023-01-20T06:00:00Z,2023-01-20T18:00:00Z,11.891063806191086,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-20,Tarde,D,2023-01-20T18:00:00Z,2023-01-21T00:00:00Z,5.9625041632633655,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-21,Noturno,D,2023-01-21T00:00:00Z,2023-01-21T06:00:00Z,6.019921927973629,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-21,Diurno,A,2023-01-21T06:00:00Z,2023-01-21T18:00:00Z,11.90834669077769,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-21,Tarde,B,2023-01-21T18:00:00Z,2023-01-22T00:00:00Z,6.003755017211661,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-22,Noturno,B,2023-01-22T00:00:00Z,2023-01-22T06:00:00Z,6.020354300653562,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-22,Diurno,A,2023-01-22T06:00:00Z,2023-01-22T18:00:00Z,12.050472617223857,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-22,Tarde,B,2023-01-22T18:00:00Z,2023-01-23T00:00:00Z,5.985535089131445,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-23,Noturno,B,2023-01-23T00:00:00Z,2023-01-23T06:00:00Z,5.96631960902363,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-23,Diurno,A,2023-01-23T06:00:00Z,2023-01-23T18:00:00Z,12.11403141533956,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-23,Tarde,B,2023-01-23T18:00:00Z,2023-01-24T00:00:00Z,6.0544858007691795,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-24,Noturno,B,2023-01-24T00:00:00Z,2023-01-24T06:00:00Z,5.952707203365862,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-24,Diurno,C,2023-01-24T06:00:00Z,2023-01-24T18:00:00Z,12.08120101790875,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-24,Tarde,D,2023-01-24T18:00:00Z,2023-01-25T00:00:00Z,5.99706256410107,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-25,Noturno,D,2023-01-25T00:00:00Z,2023-01-25T06:00:00Z,6.013658177778124,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-25,Diurno,C,2023-01-25T06:00:00Z,2023-01-25T18:00:00Z,12.06014559008181,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-25,Tarde,D,2023-01-25T18:00:00Z,2023-01-26T00:00:00Z,6.013211356317624,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-26,Noturno,D,2023-01-26T00:00:00Z,2023-01-26T06:00:00Z,5.968283628830686,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-26,Diurno,C,2023-01-26T06:00:00Z,2023-01-26T18:00:00Z,12.001426614448427,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-26,Tarde,D,2023-01-26T18:00:00Z,2023-01-27T00:00:00Z,5.959343303069472,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-27,Noturno,D,2023-01-27T00:00:00Z,2023-01-27T06:00:00Z,6.016216198727488,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-27,Diurno,A,2023-01-27T06:00:00Z,2023-01-27T18:00:00Z,12.028370883520692,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-27,Tarde,B,2023-01-27T18:00:00Z,2023-01-28T00:00:00Z,5.995457635810599,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-28,Noturno,B,2023-01-28T00:00:00Z,2023-01-28T06:00:00Z,6.017002163166181,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-28,Diurno,A,2023-01-28T06:00:00Z,2023-01-28T18:00:00Z,11.929242617413403,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-28,Tarde,B,2023-01-28T18:00:00Z,2023-01-29T00:00:00Z,6.0089170338492846,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-29,Noturno,B,2023-01-29T00:00:00Z,2023-01-29T02:48:25Z,2.8246443145290314,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-29,Noturno,B,2023-01-29T02:48:25Z,2023-01-29T06:00:00Z,3.2212465030969146,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-01-29,Diurno,A,2023-01-29T06:00:00Z,2023-01-29T15:07:31Z,9.148951766378184,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-01-29,Diurno,A,2023-01-29T15:07:31Z,2023-01-29T15:11:43Z,0.07018932025921532,Liberado,5936,HOI,Hora Ocio Inter
INFRA-0259,2023-01-29,Diurno,A,2023-01-29T15:11:43Z,2023-01-29T15:57:52Z,0.7758388645347907,Apto,3905,HTI,Hora Trab Infra
INFRA-0259,2023-01-29,Diurno,A,2023-01-29T15:57:52Z,2023-01-29T17:39:04Z,1.6872701211517058,Apto,2920,HTI,Hora Trab Infra
INFRA-0259,2023-01-29,Diurno,A,2023-01-29T17:39:04Z,2023-01-29T18:00:00Z,0.3487784164158007,Parada,5948,HOI,Hora Ocio Inter
INFRA-0259,2023-01-29,Tarde,B,2023-01-29T18:00:00Z,2023-01-29T18:13:11Z,0.21811504715311525,Parada,5948,HOI,Hora Ocio Inter
INFRA-0259,2023-01-29,Tarde,B,2023-01-29T18:13:11Z,2023-01-30T00:00:00Z,5.8019319570427275,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-30,Noturno,B,2023-01-30T00:00:00Z,2023-01-30T06:00:00Z,6.010654271012172,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-30,Diurno,C,2023-01-30T06:00:00Z,2023-01-30T18:00:00Z,11.95352303724736,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-30,Tarde,D,2023-01-30T18:00:00Z,2023-01-31T00:00:00Z,6.039973997678608,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-31,Noturno,D,2023-01-31T00:00:00Z,2023-01-31T06:00:00Z,5.9935766747687005,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-31,Diurno,C,2023-01-31T06:00:00Z,2023-01-31T18:00:00Z,12.09186988664791,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-01-31,Tarde,D,2023-01-31T18:00:00Z,2023-02-01T00:00:00Z,5.980404769023881,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-01,Noturno,D,2023-02-01T00:00:00Z,2023-02-01T06:00:00Z,5.988150612590834,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-01,Diurno,C,2023-02-01T06:00:00Z,2023-02-01T14:14:05Z,8.19461498308824,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-01,Diurno,C,2023-02-01T14:14:05Z,2023-02-01T16:18:07Z,2.0708958245647913,Parada,5943,HOI,Hora Ocio Inter
INFRA-0259,2023-02-01,Diurno,C,2023-02-01T16:18:07Z,2023-02-01T18:00:00Z,1.7107992435988169,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-01,Tarde,D,2023-02-01T18:00:00Z,2023-02-02T00:00:00Z,6.023689203970134,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-02,Noturno,D,2023-02-02T00:00:00Z,2023-02-02T06:00:00Z,6.007361687561497,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-02,Diurno,A,2023-02-02T06:00:00Z,2023-02-02T18:00:00Z,11.999887013118714,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-02,Tarde,B,2023-02-02T18:00:00Z,2023-02-03T00:00:00Z,6.059983345633373,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-03,Noturno,B,2023-02-03T00:00:00Z,2023-02-03T06:00:00Z,5.940154551956803,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-03,Diurno,A,2023-02-03T06:00:00Z,2023-02-03T18:00:00Z,11.922134741228074,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-03,Tarde,B,2023-02-03T18:00:00Z,2023-02-04T00:00:00Z,5.973688976336271,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-04,Noturno,B,2023-02-04T00:00:00Z,2023-02-04T06:00:00Z,5.943116010418161,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-04,Diurno,A,2023-02-04T06:00:00Z,2023-02-04T18:00:00Z,11.933832855150104,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-04,Tarde,B,2023-02-04T18:00:00Z,2023-02-05T00:00:00Z,6.003677613185719,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-05,Noturno,B,2023-02-05T00:00:00Z,2023-02-05T06:00:00Z,5.998869085544721,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-05,Diurno,C,2023-02-05T06:00:00Z,2023-02-05T18:00:00Z,11.92685933539644,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-05,Tarde,D,2023-02-05T18:00:00Z,2023-02-06T00:00:00Z,6.046004456989467,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-06,Noturno,D,2023-02-06T00:00:00Z,2023-02-06T06:00:00Z,6.026807874776423,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-06,Diurno,C,2023-02-06T06:00:00Z,2023-02-06T18:00:00Z,12.046722656842322,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-06,Tarde,D,2023-02-06T18:00:00Z,2023-02-07T00:00:00Z,5.97805546595715,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-07,Noturno,D,2023-02-07T00:00:00Z,2023-02-07T06:00:00Z,6.007988991513848,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-07,Diurno,C,2023-02-07T06:00:00Z,2023-02-07T18:00:00Z,12.095747023466974,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-07,Tarde,D,2023-02-07T18:00:00Z,2023-02-08T00:00:00Z,5.996539942603558,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-08,Noturno,D,2023-02-08T00:00:00Z,2023-02-08T06:00:00Z,5.987543460577727,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-08,Diurno,A,2023-02-08T06:00:00Z,2023-02-08T18:00:00Z,11.889066082388164,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-08,Tarde,B,2023-02-08T18:00:00Z,2023-02-09T00:00:00Z,5.96307022601366,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-09,Noturno,B,2023-02-09T00:00:00Z,2023-02-09T06:00:00Z,6.015919690104202,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-09,Diurno,A,2023-02-09T06:00:00Z,2023-02-09T18:00:00Z,12.099686504937708,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-09,Tarde,B,2023-02-09T18:00:00Z,2023-02-10T00:00:00Z,5.996170535758138,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-10,Noturno,B,2023-02-10T00:00:00Z,2023-02-10T06:00:00Z,6.045002591963858,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-10,Diurno,A,2023-02-10T06:00:00Z,2023-02-10T07:39:00Z,1.6499497289769351,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-10,Diurno,A,2023-02-10T07:39:00Z,2023-02-10T16:30:50Z,8.951933401106547,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-10,Diurno,A,2023-02-10T16:30:50Z,2023-02-10T16:31:06Z,0.004452165503944788,Liberado,5936,HOI,Hora Ocio Inter
INFRA-0259,2023-02-10,Diurno,A,2023-02-10T16:31:06Z,2023-02-10T16:36:25Z,0.08847111618252627,Liberado,5936,HOI,Hora Ocio Inter
INFRA-0259,2023-02-10,Diurno,A,2023-02-10T16:36:25Z,2023-02-10T16:38:15Z,0.030452405452172066,Liberado,5928,HOI,Hora Ocio Inter
INFRA-0259,2023-02-10,Diurno,A,2023-02-10T16:38:15Z,2023-02-10T16:38:38Z,0.00639174413506278,Apto,2920,HTI,Hora Trab Infra
INFRA-0259,2023-02-10,Diurno,A,2023-02-10T16:38:38Z,2023-02-10T18:00:00Z,1.3596726592085813,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-10,Tarde,B,2023-02-10T18:00:00Z,2023-02-11T00:00:00Z,5.951594810793177,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-11,Noturno,B,2023-02-11T00:00:00Z,2023-02-11T06:00:00Z,6.056613629311323,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-11,Diurno,C,2023-02-11T06:00:00Z,2023-02-11T18:00:00Z,12.050052644927055,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-11,Tarde,D,2023-02-11T18:00:00Z,2023-02-12T00:00:00Z,6.03315378298983,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-12,Noturno,D,2023-02-12T00:00:00Z,2023-02-12T06:00:00Z,6.0346404097415505,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-12,Diurno,C,2023-02-12T06:00:00Z,2023-02-12T18:00:00Z,11.919006070699542,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-12,Tarde,D,2023-02-12T18:00:00Z,2023-02-13T00:00:00Z,6.036971897827462,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-13,Noturno,D,2023-02-13T00:00:00Z,2023-02-13T06:00:00Z,5.960335830068216,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-13,Diurno,C,2023-02-13T06:00:00Z,2023-02-13T13:57:08Z,8.025035242331787,Parada,5944,HOI,Hora Ocio Inter
INFRA-0259,2023-02-13,Diurno,C,2023-02-13T13:57:08Z,2023-02-13T13:57:22Z,0.003917996856101995,Apto,2920,HTI,Hora Trab Infra
INFRA-0259,2023-02-13,Diurno,C,2023-02-13T13:57:22Z,2023-02-13T14:16:42Z,0.32260275657180076,Apto,2920,HTI,Hora Trab Infra
INFRA-0259,2023-02-13,Diurno,C,2023-02-13T14:16:42Z,2023-02-13T14:18:02Z,0.02208620931197786,Parada,5965,HOI,Hora Ocio Inter
INFRA-0259,2023-02-13,Diurno,C,2023-02-13T14:18:02Z,2023-02-13T15:23:52Z,1.1046209834260583,Manutencao,9600,MPS,Hora Mnt Prv Sist
INFRA-0259,2023-02-13,Diurno,C,2023-02-13T15:23:52Z,2023-02-13T15:32:34Z,0.1448907093120506,Liberado,5936,HOI,Hora Ocio Inter
INFRA-0259,2023-02-13,Diurno,C,2023-02-13T15:32:34Z,2023-02-13T18:00:00Z,2.4602903819837167,Apto,3905,HTI,Hora Trab Infra
INFRA-0259,2023-02-13,Tarde,D,2023-02-13T18:00:00Z,2023-02-14T00:00:00Z,5.99820810011588,Parada,5948,HOI,Hora Ocio Inter
INFRA-0259,2023-02-14,Noturno,D,2023-02-14T00:00:00Z,2023-02-14T06:00:00Z,6.040592250907794,Parada,5948,HOI,Hora Ocio Inter
INFRA-0259,2023-02-14,Diurno,A,2023-02-14T06:00:00Z,2023-02-14T06:44:58Z,0.7551086421186674,Parada,5948,HOI,Hora Ocio Inter
INFRA-0259,2023-02-14,Diurno,A,2023-02-14T06:44:58Z,2023-02-14T08:17:35Z,1.5431577327086072,Liberado,5991,HOI,Hora Ocio Inter
INFRA-0259,2023-02-14,Diurno,A,2023-02-14T08:17:35Z,2023-02-14T18:00:00Z,9.787982187617622,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-14,Tarde,B,2023-02-14T18:00:00Z,2023-02-15T00:00:00Z,6.057944790422917,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-15,Noturno,B,2023-02-15T00:00:00Z,2023-02-15T06:00:00Z,6.054789222562686,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-15,Diurno,A,2023-02-15T06:00:00Z,2023-02-15T18:00:00Z,12.032040494196117,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-15,Tarde,B,2023-02-15T18:00:00Z,2023-02-16T00:00:00Z,5.959764274600893,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-16,Noturno,B,2023-02-16T00:00:00Z,2023-02-16T06:00:00Z,6.059639272475616,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-16,Diurno,A,2023-02-16T06:00:00Z,2023-02-16T18:00:00Z,12.082547344621272,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-16,Tarde,B,2023-02-16T18:00:00Z,2023-02-17T00:00:00Z,5.957714245822281,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-17,Noturno,B,2023-02-17T00:00:00Z,2023-02-17T06:00:00Z,5.996733544953168,Manutencao,9200,HMC,Hora Manut Corr
INFRA-0259,2023-02-17,Diurno,C,2023-02-17T06:00:00Z,2023-02-17T12:46:58Z,6.745314017805488,Manutencao,9200,HMC,Hora Manut Corr
