id_equipamento,data,turno,equipe,inicio,fim,duracao_h,status,codigo,categoria,descricao
HAUL-0045,2023-01-01,Diurno,C,2023-01-01T17:35:58Z,2023-01-01T17:50:48Z,0.24754658926392184,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-01,Diurno,C,2023-01-01T17:50:48Z,2023-01-01T18:00:00Z,0.15365150847251838,Parada,5940,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T18:00:00Z,2023-01-01T18:19:02Z,0.31667050855790213,Parada,5940,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T18:19:02Z,2023-01-01T18:24:02Z,0.08370979525498114,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T18:24:02Z,2023-01-01T18:24:13Z,0.003039565203549703,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T18:24:13Z,2023-01-01T18:24:15Z,5.595816328707669e-4,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T18:24:15Z,2023-01-01T18:24:23Z,0.0022356821267141233,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T18:24:23Z,2023-01-01T19:53:21Z,1.4953594228219396,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T19:53:21Z,2023-01-01T19:53:34Z,0.0035872403957868094,Parada,5948,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T19:53:34Z,2023-01-01T20:54:28Z,1.0149654257976448,Liberado,5929,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T20:54:28Z,2023-01-01T20:54:40Z,0.003307230469941472,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T20:54:40Z,2023-01-01T20:56:53Z,0.03716006715443348,Parada,5947,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T20:56:53Z,2023-01-01T22:22:19Z,1.4349270614884846,Liberado,5928,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T22:22:19Z,2023-01-01T22:38:15Z,0.26650668345102,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T22:38:15Z,2023-01-01T22:38:43Z,0.007827550211693677,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T22:38:43Z,2023-01-01T23:46:09Z,1.1165306961624677,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T23:46:09Z,2023-01-01T23:46:15Z,0.0016692830418546997,Parada,5915,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T23:46:15Z,2023-01-01T23:59:57Z,0.22862743496130375,Parada,5901,HOI,Hora Ocio Inter
HAUL-0045,2023-01-01,Tarde,D,2023-01-01T23:59:57Z,2023-01-02T00:00:00Z,8.288772756815888e-4,Liberado,5985,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T00:00:00Z,2023-01-02T00:02:00Z,0.033226296942991514,Liberado,5985,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T00:02:00Z,2023-01-02T00:40:05Z,0.6301380831208403,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T00:40:05Z,2023-01-02T00:41:49Z,0.02899570334130484,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T00:41:49Z,2023-01-02T01:10:21Z,0.4738796977258598,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T01:10:21Z,2023-01-02T01:15:12Z,0.0815613737545985,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T01:15:12Z,2023-01-02T01:33:57Z,0.3135401798353996,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T01:33:57Z,2023-01-02T01:40:38Z,0.11067344529400061,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T01:40:38Z,2023-01-02T01:57:57Z,0.2877453778716955,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T01:57:57Z,2023-01-02T01:58:05Z,0.0022388091908457377,Parada,5932,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T01:58:05Z,2023-01-02T02:03:43Z,0.09319095111954957,Parada,5932,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T02:03:43Z,2023-01-02T02:23:29Z,0.3268166604058222,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T02:23:29Z,2023-01-02T02:43:39Z,0.33523834184695606,Parada,5935,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T02:43:39Z,2023-01-02T03:10:01Z,0.43717092929738055,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:10:01Z,2023-01-02T03:10:48Z,0.013000197339002302,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:10:48Z,2023-01-02T03:19:05Z,0.13702590238867818,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:19:05Z,2023-01-02T03:23:47Z,0.07818779163664052,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:23:47Z,2023-01-02T03:37:13Z,0.22536754681416007,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:37:13Z,2023-01-02T03:39:31Z,0.03803263889828231,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:39:31Z,2023-01-02T03:56:28Z,0.284611326648551,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:56:28Z,2023-01-02T03:57:11Z,0.01199739280990325,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T03:57:11Z,2023-01-02T04:39:05Z,0.6922386365769975,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T04:39:05Z,2023-01-02T04:46:20Z,0.12006084409870285,Parada,5932,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T04:46:20Z,2023-01-02T05:23:25Z,0.6229710322900146,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T05:23:25Z,2023-01-02T05:29:17Z,0.09820731155764727,Parada,5934,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T05:29:17Z,2023-01-02T05:41:17Z,0.20189664432313292,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Noturno,D,2023-01-02T05:41:17Z,2023-01-02T06:00:00Z,0.31019016839903135,Parada,4999,HTD,Hora Trab Diver
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T06:00:00Z,2023-01-02T06:21:39Z,0.35808724058956143,Parada,5948,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T06:21:39Z,2023-01-02T06:22:29Z,0.01397761722599777,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T06:22:29Z,2023-01-02T06:22:33Z,0.0011177801097225811,Parada,6910,HOE,Hora Ocio Exter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T06:22:33Z,2023-01-02T06:22:45Z,0.0033611656546747937,Parada,5948,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T06:22:45Z,2023-01-02T06:23:17Z,0.008946277160404458,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T06:23:17Z,2023-01-02T08:56:10Z,2.568052431161479,Parada,6910,HOE,Hora Ocio Exter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T08:56:10Z,2023-01-02T09:06:27Z,0.1702894253591244,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T09:06:27Z,2023-01-02T09:42:13Z,0.5977151940729858,Liberado,5929,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T09:42:13Z,2023-01-02T10:31:26Z,0.8279153501610607,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T10:31:26Z,2023-01-02T10:37:41Z,0.10376038662264668,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T10:37:41Z,2023-01-02T10:37:43Z,5.506939856801182e-4,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T10:37:43Z,2023-01-02T10:39:29Z,0.029687679689592267,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T10:39:29Z,2023-01-02T10:42:14Z,0.04596639621981497,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T10:42:14Z,2023-01-02T11:09:39Z,0.45254641594177036,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T11:09:39Z,2023-01-02T11:15:52Z,0.10452610543203772,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T11:15:52Z,2023-01-02T12:39:51Z,1.394627602933677,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T12:39:51Z,2023-01-02T14:08:24Z,1.4621436210152539,Parada,5943,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T14:08:24Z,2023-01-02T14:56:10Z,0.7951742824167634,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T14:56:10Z,2023-01-02T14:56:54Z,0.012222923443228423,Liberado,5922,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T14:56:54Z,2023-01-02T17:06:42Z,2.1755697748761627,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T17:06:42Z,2023-01-02T17:08:39Z,0.03270408446996007,Parada,5924,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T17:08:39Z,2023-01-02T17:22:51Z,0.2345944276758159,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T17:22:51Z,2023-01-02T17:29:47Z,0.11587628887080482,Parada,5940,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T17:29:47Z,2023-01-02T17:32:48Z,0.04992434085899472,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T17:32:48Z,2023-01-02T17:46:41Z,0.23131624244128404,Parada,5934,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T17:46:41Z,2023-01-02T17:50:02Z,0.05554083858459101,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Diurno,C,2023-01-02T17:50:02Z,2023-01-02T18:00:00Z,0.16773477731740047,Parada,4999,HTD,Hora Trab Diver
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T18:00:00Z,2023-01-02T18:11:44Z,0.19590332877544894,Parada,4999,HTD,Hora Trab Diver
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T18:11:44Z,2023-01-02T18:16:15Z,0.07524680685992353,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T18:16:15Z,2023-01-02T18:31:34Z,0.25600723818070514,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T18:31:34Z,2023-01-02T20:39:07Z,2.105780109040152,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T20:39:07Z,2023-01-02T20:39:26Z,0.005309261710883585,Parada,5948,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T20:39:26Z,2023-01-02T20:43:15Z,0.06328183207879126,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T20:43:15Z,2023-01-02T20:43:42Z,0.0074891343220020645,Parada,5943,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T20:43:42Z,2023-01-02T21:54:04Z,1.1831603813800238,Parada,5943,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T21:54:04Z,2023-01-02T23:29:53Z,1.6014913997832607,Liberado,5928,HOI,Hora Ocio Inter
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T23:29:53Z,2023-01-02T23:41:18Z,0.19044735757333953,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-02,Tarde,D,2023-01-02T23:41:18Z,2023-01-03T00:00:00Z,0.30937217130212424,Liberado,5958,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T00:00:00Z,2023-01-03T00:15:48Z,0.263371679583999,Liberado,5958,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T00:15:48Z,2023-01-03T00:26:27Z,0.17896705657503334,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T00:26:27Z,2023-01-03T00:36:04Z,0.1587124495346125,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T00:36:04Z,2023-01-03T02:22:37Z,1.765401549673585,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T02:22:37Z,2023-01-03T02:24:10Z,0.026073249219400654,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T02:24:10Z,2023-01-03T03:09:37Z,0.7567324721502838,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T03:09:37Z,2023-01-03T03:13:39Z,0.0675917463912758,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T03:13:39Z,2023-01-03T03:36:13Z,0.37447106221220977,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T03:36:13Z,2023-01-03T04:00:44Z,0.4120092119220748,Parada,5935,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T04:00:44Z,2023-01-03T05:47:06Z,1.7590896280298658,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T05:47:06Z,2023-01-03T05:50:04Z,0.04936276630804512,Parada,4999,HTD,Hora Trab Diver
HAUL-0045,2023-01-03,Noturno,D,2023-01-03T05:50:04Z,2023-01-03T06:00:00Z,0.16556656363140274,Parada,5948,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T06:00:00Z,2023-01-03T06:25:44Z,0.4265625849099933,Parada,5948,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T06:25:44Z,2023-01-03T06:36:44Z,0.18236544091487303,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T06:36:44Z,2023-01-03T07:00:19Z,0.39221353485133864,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T07:00:19Z,2023-01-03T07:27:35Z,0.45745067119132726,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T07:27:35Z,2023-01-03T09:46:25Z,2.3049217428232986,Parada,6910,HOE,Hora Ocio Exter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T09:46:25Z,2023-01-03T11:34:09Z,1.7870376966440016,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T11:34:09Z,2023-01-03T11:34:30Z,0.005878655512871531,Parada,2907,HAO,Hora Atraso Oper
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T11:34:30Z,2023-01-03T12:39:17Z,1.076400506462131,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T12:39:17Z,2023-01-03T13:08:22Z,0.4854898025915156,Parada,5954,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T13:08:22Z,2023-01-03T13:12:17Z,0.0658349840204723,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T13:12:17Z,2023-01-03T14:01:34Z,0.8188588954371944,Parada,4999,HTD,Hora Trab Diver
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T14:01:34Z,2023-01-03T14:23:58Z,0.3749502183839679,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T14:23:58Z,2023-01-03T14:24:12Z,0.0038955741228018366,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T14:24:12Z,2023-01-03T14:58:50Z,0.581353917743889,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T14:58:50Z,2023-01-03T15:01:35Z,0.04567918294800135,Parada,5924,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T15:01:35Z,2023-01-03T15:43:07Z,0.6983311302263548,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T15:43:07Z,2023-01-03T15:45:38Z,0.04213433221718943,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T15:45:38Z,2023-01-03T17:11:06Z,1.4119065803586712,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T17:11:06Z,2023-01-03T17:15:46Z,0.07747744458624059,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T17:15:46Z,2023-01-03T17:29:47Z,0.23418219328525655,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T17:29:47Z,2023-01-03T17:30:29Z,0.011680828289734201,Parada,5924,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Diurno,A,2023-01-03T17:30:29Z,2023-01-03T18:00:00Z,0.4874758495877562,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Tarde,B,2023-01-03T18:00:00Z,2023-01-03T18:07:07Z,0.11837536542901587,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Tarde,B,2023-01-03T18:07:07Z,2023-01-03T18:35:13Z,0.4685647232552757,Parada,5907,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Tarde,B,2023-01-03T18:35:13Z,2023-01-03T18:35:29Z,0.004424505874266227,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-03,Tarde,B,2023-01-03T18:35:29Z,2023-01-03T19:07:36Z,0.5369410344374624,Parada,5944,HOI,Hora Ocio Inter
HAUL-0045,2023-01-03,Tarde,B,2023-01-03T19:07:36Z,2023-01-04T00:00:00Z,4.8385858201144885,Manutencao,9700,HAC,Hora de Acidente
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T00:00:00Z,2023-01-04T00:46:56Z,0.7852561250461473,Manutencao,9700,HAC,Hora de Acidente
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T00:46:56Z,2023-01-04T00:56:10Z,0.15239648265370373,Liberado,5936,HOI,Hora Ocio Inter
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T00:56:10Z,2023-01-04T00:56:18Z,0.0022234773042818737,Liberado,5922,HOI,Hora Ocio Inter
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T00:56:18Z,2023-01-04T01:23:32Z,0.45530910059093604,Liberado,5922,HOI,Hora Ocio Inter
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T01:23:32Z,2023-01-04T02:20:40Z,0.9449813891012169,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T02:20:40Z,2023-01-04T02:35:28Z,0.24502604262043412,Liberado,5928,HOI,Hora Ocio Inter
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T02:35:28Z,2023-01-04T03:11:24Z,0.6008561575973148,Apto,1912,HEF,Hora Efetiva
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T03:11:24Z,2023-01-04T03:14:55Z,0.05809382993617069,Parada,5915,HOI,Hora Ocio Inter
HAUL-0045,2023-01-04,Noturno,B,2023-01-04T03:14:55Z,2023-01-04T03:29:41Z,0.2471142340330174,Parada,5901,HOI,Hora Ocio Inter
